customer_id,country,age_range,signup_date,signup_year,age_category
401,France,26-35,2025-04-19,2025,Youth
402,Italy,16-25,2025-04-29,2025,Young Adult
403,Germany,26-35,2025-03-24,2025,Youth
404,Germany,56-65,2025-03-26,2025,Senior
405,Germany,26-35,2024-03-03,2024,Youth
406,Spain,36-45,2024-12-17,2024,Adult
407,Italy,16-25,2025-02-22,2025,Young Adult
408,Germany,46-55,2025-03-29,2025,Middle Aged
409,Netherlands,46-55,2024-08-18,2024,Middle Aged
410,Spain,16-25,2024-08-28,2024,Young Adult
411,Germany,56-65,2025-04-13,2025,Senior
412,France,46-55,2024-02-21,2024,Middle Aged
413,France,16-25,2025-04-29,2025,Young Adult
414,Germany,46-55,2025-03-29,2025,Middle Aged
415,France,36-45,2025-03-08,2025,Adult
416,France,46-55,2025-04-01,2025,Middle Aged
417,Spain,36-45,2025-03-03,2025,Adult
418,France,36-45,2025-02-15,2025,Adult
419,Spain,36-45,2025-03-28,2025,Adult
420,Germany,36-45,2025-03-07,2025,Adult
421,Germany,16-25,2024-04-05,2024,Young Adult
422,Netherlands,46-55,2025-02-25,2025,Middle Aged
423,Italy,16-25,2025-01-22,2025,Young Adult
424,Italy,36-45,2024-08-09,2024,Adult
425,Italy,46-55,2025-02-10,2025,Middle Aged
426,Spain,56-65,2024-08-18,2024,Senior
427,Spain,26-35,2025-03-26,2025,Youth
428,Spain,56-65,2025-04-18,2025,Senior
429,France,36-45,2024-08-24,2024,Adult
430,France,46-55,2024-05-22,2024,Middle Aged
431,France,46-55,2024-06-19,2024,Middle Aged
432,Germany,36-45,2025-01-22,2025,Adult
433,France,16-25,2024-01-29,2024,Young Adult
434,France,16-25,2024-02-05,2024,Young Adult
435,Netherlands,36-45,2025-02-17,2025,Adult
436,Germany,26-35,2025-03-10,2025,Youth
437,Italy,36-45,2024-01-13,2024,Adult
438,Germany,16-25,2025-05-21,2025,Young Adult
439,Germany,36-45,2025-05-11,2025,Adult
440,Italy,16-25,2024-06-08,2024,Young Adult
441,Germany,36-45,2024-11-22,2024,Adult
442,Germany,16-25,2025-04-22,2025,Young Adult
443,Spain,16-25,2024-07-05,2024,Young Adult
444,Germany,26-35,2025-01-28,2025,Youth
445,Italy,46-55,2025-03-25,2025,Middle Aged
446,Spain,46-55,2024-08-30,2024,Middle Aged
447,France,26-35,2025-03-19,2025,Youth
448,France,26-35,2024-03-26,2024,Youth
449,Italy,46-55,2024-10-10,2024,Middle Aged
450,Spain,46-55,2024-03-06,2024,Middle Aged
451,France,36-45,2025-05-09,2025,Adult
452,France,56-65,2024-06-18,2024,Senior
453,France,16-25,2025-02-08,2025,Young Adult
454,Italy,16-25,2024-02-14,2024,Young Adult
455,Netherlands,36-45,2025-04-07,2025,Adult
456,Italy,26-35,2025-01-31,2025,Youth
457,Germany,16-25,2025-04-23,2025,Young Adult
458,Italy,56-65,2024-03-02,2024,Senior
459,France,46-55,2025-04-18,2025,Middle Aged
460,Netherlands,56-65,2025-02-24,2025,Senior
461,Germany,26-35,2025-03-27,2025,Youth
462,Italy,36-45,2025-03-08,2025,Adult
463,Spain,16-25,2025-03-16,2025,Young Adult
464,Germany,36-45,2025-04-14,2025,Adult
465,Germany,26-35,2024-05-13,2024,Youth
466,Germany,16-25,2024-10-10,2024,Young Adult
467,Spain,26-35,2025-06-09,2025,Youth
468,Germany,36-45,2024-01-28,2024,Adult
469,Italy,26-35,2025-04-02,2025,Youth
470,Italy,56-65,2025-04-05,2025,Senior
471,Netherlands,56-65,2025-03-11,2025,Senior
472,France,36-45,2025-03-16,2025,Adult
473,France,16-25,2025-02-08,2025,Young Adult
474,France,36-45,2025-03-28,2025,Adult
475,Italy,26-35,2025-03-15,2025,Youth
476,Germany,56-65,2025-03-03,2025,Senior
477,Spain,16-25,2025-02-23,2025,Young Adult
478,Germany,56-65,2024-04-17,2024,Senior
479,Netherlands,56-65,2024-02-13,2024,Senior
480,Spain,16-25,2024-12-05,2024,Young Adult
481,France,56-65,2025-05-09,2025,Senior
482,Italy,56-65,2024-10-12,2024,Senior
483,Netherlands,16-25,2025-03-21,2025,Young Adult
484,France,56-65,2025-04-26,2025,Senior
485,Netherlands,36-45,2025-02-11,2025,Adult
486,Netherlands,56-65,2024-11-26,2024,Senior
487,Germany,16-25,2024-05-07,2024,Young Adult
488,Germany,46-55,2025-04-06,2025,Middle Aged
489,Germany,56-65,2025-05-17,2025,Senior
490,Germany,56-65,2025-01-22,2025,Senior
491,France,36-45,2024-12-13,2024,Adult
492,Germany,26-35,2025-02-27,2025,Youth
493,Germany,56-65,2025-02-17,2025,Senior
494,Italy,36-45,2024-08-18,2024,Adult
495,Germany,36-45,2024-07-08,2024,Adult
496,Italy,16-25,2025-03-31,2025,Young Adult
497,Germany,36-45,2025-02-10,2025,Adult
498,France,46-55,2024-08-12,2024,Middle Aged
499,France,36-45,2025-05-06,2025,Adult
500,Germany,56-65,2025-04-20,2025,Senior
501,Italy,36-45,2025-03-19,2025,Adult
502,France,16-25,2025-01-19,2025,Young Adult
503,Italy,16-25,2025-04-08,2025,Young Adult
504,Netherlands,16-25,2025-04-21,2025,Young Adult
505,Germany,26-35,2025-03-28,2025,Youth
506,France,26-35,2025-05-22,2025,Youth
507,France,56-65,2025-01-11,2025,Senior
508,Italy,16-25,2025-03-18,2025,Young Adult
509,Netherlands,36-45,2025-01-29,2025,Adult
510,France,16-25,2025-03-18,2025,Young Adult
511,France,16-25,2025-04-18,2025,Young Adult
512,Germany,56-65,2025-02-01,2025,Senior
513,France,46-55,2025-06-12,2025,Middle Aged
514,France,56-65,2024-10-09,2024,Senior
515,Germany,56-65,2025-03-21,2025,Senior
516,Germany,36-45,2025-03-27,2025,Adult
517,Netherlands,26-35,2025-02-03,2025,Youth
518,Germany,46-55,2025-03-29,2025,Middle Aged
519,Italy,16-25,2025-02-10,2025,Young Adult
520,Netherlands,16-25,2024-04-30,2024,Young Adult
521,France,46-55,2025-03-18,2025,Middle Aged
522,Spain,16-25,2025-02-12,2025,Young Adult
523,France,26-35,2024-04-25,2024,Youth
524,France,16-25,2024-08-20,2024,Young Adult
525,Italy,16-25,2025-04-23,2025,Young Adult
526,France,26-35,2024-09-15,2024,Youth
527,France,46-55,2024-12-24,2024,Middle Aged
528,Spain,36-45,2024-07-16,2024,Adult
529,Netherlands,56-65,2025-02-14,2025,Senior
530,Spain,26-35,2024-05-16,2024,Youth
531,Spain,26-35,2025-04-01,2025,Youth
532,France,26-35,2024-11-13,2024,Youth
533,Spain,46-55,2024-06-13,2024,Middle Aged
534,Italy,56-65,2024-08-12,2024,Senior
535,Germany,56-65,2024-11-02,2024,Senior
536,France,56-65,2024-08-21,2024,Senior
537,Netherlands,36-45,2024-06-20,2024,Adult
538,Netherlands,46-55,2025-04-01,2025,Middle Aged
539,Germany,26-35,2024-05-31,2024,Youth
540,Germany,56-65,2024-11-10,2024,Senior
541,France,56-65,2025-04-17,2025,Senior
542,France,46-55,2025-01-08,2025,Middle Aged
543,Germany,36-45,2024-06-08,2024,Adult
544,Germany,26-35,2024-04-05,2024,Youth
545,Germany,16-25,2025-04-22,2025,Young Adult
546,France,36-45,2024-08-20,2024,Adult
547,France,36-45,2025-05-22,2025,Adult
548,Germany,36-45,2025-03-09,2025,Adult
549,Spain,46-55,2024-06-28,2024,Middle Aged
550,Germany,56-65,2024-04-22,2024,Senior
551,France,16-25,2025-03-11,2025,Young Adult
552,France,46-55,2024-11-13,2024,Middle Aged
553,France,36-45,2025-03-17,2025,Adult
554,France,56-65,2025-02-22,2025,Senior
555,Spain,26-35,2024-02-21,2024,Youth
556,Italy,16-25,2025-03-27,2025,Young Adult
557,Spain,56-65,2025-01-22,2025,Senior
558,Italy,46-55,2024-09-24,2024,Middle Aged
559,Italy,26-35,2024-10-21,2024,Youth
560,Germany,26-35,2025-04-10,2025,Youth
561,France,26-35,2025-03-24,2025,Youth
562,Germany,16-25,2025-04-30,2025,Young Adult
563,Netherlands,46-55,2025-04-06,2025,Middle Aged
564,Italy,26-35,2025-02-23,2025,Youth
565,Spain,46-55,2025-05-08,2025,Middle Aged
566,Italy,36-45,2025-02-11,2025,Adult
567,Netherlands,26-35,2025-04-19,2025,Youth
568,Netherlands,26-35,2025-01-20,2025,Youth
569,France,36-45,2025-03-18,2025,Adult
570,Spain,16-25,2025-04-13,2025,Young Adult
571,Netherlands,56-65,2025-01-21,2025,Senior
572,Netherlands,56-65,2025-02-06,2025,Senior
573,Italy,36-45,2024-04-22,2024,Adult
574,Italy,16-25,2025-04-25,2025,Young Adult
575,Netherlands,26-35,2025-04-15,2025,Youth
576,Germany,46-55,2024-04-10,2024,Middle Aged
577,Netherlands,26-35,2025-04-29,2025,Youth
578,Germany,16-25,2025-04-03,2025,Young Adult
579,France,46-55,2024-04-22,2024,Middle Aged
580,Italy,46-55,2025-05-06,2025,Middle Aged
581,Germany,56-65,2025-05-27,2025,Senior
582,France,36-45,2025-03-15,2025,Adult
583,Netherlands,36-45,2024-03-21,2024,Adult
584,Italy,26-35,2024-07-05,2024,Youth
585,Portugal,16-25,2024-04-22,2024,Young Adult
586,Portugal,56-65,2024-01-02,2024,Senior
587,Germany,36-45,2025-05-09,2025,Adult
588,Portugal,56-65,2025-04-12,2025,Senior
589,Italy,16-25,2024-05-09,2024,Young Adult
590,Germany,26-35,2024-08-07,2024,Youth
591,Germany,36-45,2024-02-23,2024,Adult
592,France,16-25,2024-12-08,2024,Young Adult
593,France,26-35,2025-03-11,2025,Youth
594,Spain,56-65,2024-08-11,2024,Senior
595,Italy,26-35,2024-08-12,2024,Youth
596,Italy,26-35,2025-05-15,2025,Youth
597,Netherlands,36-45,2025-01-19,2025,Adult
598,Portugal,16-25,2025-02-06,2025,Young Adult
599,Italy,36-45,2024-05-05,2024,Adult
600,Italy,36-45,2024-05-09,2024,Adult
601,Germany,56-65,2025-04-13,2025,Senior
602,Portugal,16-25,2025-05-09,2025,Young Adult
603,Germany,16-25,2024-02-22,2024,Young Adult
604,Italy,46-55,2025-04-17,2025,Middle Aged
605,Spain,26-35,2025-03-24,2025,Youth
606,Germany,36-45,2024-06-20,2024,Adult
607,France,36-45,2025-02-17,2025,Adult
608,France,26-35,2025-02-12,2025,Youth
609,Italy,56-65,2025-02-13,2025,Senior
610,France,16-25,2025-04-12,2025,Young Adult
611,Spain,36-45,2025-04-18,2025,Adult
612,Italy,36-45,2025-02-06,2025,Adult
613,Netherlands,16-25,2025-05-12,2025,Young Adult
614,Netherlands,26-35,2024-08-05,2024,Youth
615,Portugal,46-55,2025-04-06,2025,Middle Aged
616,Germany,46-55,2024-06-08,2024,Middle Aged
617,Netherlands,26-35,2025-03-30,2025,Youth
618,Netherlands,16-25,2024-07-16,2024,Young Adult
619,Italy,26-35,2025-02-19,2025,Youth
620,Netherlands,56-65,2025-04-20,2025,Senior
621,Italy,36-45,2024-09-03,2024,Adult
622,Netherlands,26-35,2024-11-19,2024,Youth
623,Netherlands,16-25,2025-03-14,2025,Young Adult
624,Spain,36-45,2025-03-11,2025,Adult
625,Portugal,46-55,2025-01-28,2025,Middle Aged
626,Italy,36-45,2025-02-19,2025,Adult
627,Netherlands,36-45,2024-07-21,2024,Adult
628,France,46-55,2025-02-21,2025,Middle Aged
629,Italy,26-35,2024-07-02,2024,Youth
630,Portugal,16-25,2024-05-02,2024,Young Adult
631,Portugal,36-45,2025-02-04,2025,Adult
632,Portugal,46-55,2024-09-11,2024,Middle Aged
633,Spain,56-65,2025-03-11,2025,Senior
634,Portugal,46-55,2025-03-03,2025,Middle Aged
635,Portugal,36-45,2024-10-20,2024,Adult
636,Spain,56-65,2025-03-18,2025,Senior
637,Portugal,56-65,2024-10-06,2024,Senior
638,France,46-55,2025-04-11,2025,Middle Aged
639,Italy,56-65,2025-03-26,2025,Senior
640,France,26-35,2025-01-20,2025,Youth
641,Spain,36-45,2025-03-21,2025,Adult
642,Portugal,46-55,2025-05-14,2025,Middle Aged
643,Portugal,16-25,2025-02-26,2025,Young Adult
644,Portugal,36-45,2024-11-20,2024,Adult
645,Portugal,26-35,2025-01-06,2025,Youth
646,Spain,56-65,2025-02-17,2025,Senior
647,France,16-25,2025-05-23,2025,Young Adult
648,Germany,36-45,2025-02-18,2025,Adult
649,Italy,56-65,2025-02-23,2025,Senior
650,Italy,36-45,2024-04-07,2024,Adult
651,France,16-25,2024-07-16,2024,Young Adult
652,Germany,56-65,2025-03-15,2025,Senior
653,Portugal,36-45,2025-05-12,2025,Adult
654,Italy,56-65,2025-05-05,2025,Senior
655,Italy,56-65,2025-03-20,2025,Senior
656,Germany,56-65,2025-03-24,2025,Senior
657,Italy,26-35,2025-03-16,2025,Youth
658,Italy,36-45,2025-03-08,2025,Adult
659,Portugal,46-55,2025-03-19,2025,Middle Aged
660,Italy,56-65,2025-04-23,2025,Senior
661,Spain,16-25,2025-01-29,2025,Young Adult
662,Italy,36-45,2025-03-05,2025,Adult
663,Netherlands,26-35,2025-03-08,2025,Youth
664,France,56-65,2025-04-18,2025,Senior
665,Portugal,26-35,2025-04-06,2025,Youth
666,Germany,16-25,2024-08-27,2024,Young Adult
667,Netherlands,36-45,2024-05-23,2024,Adult
668,Spain,26-35,2024-04-06,2024,Youth
669,Netherlands,36-45,2024-07-19,2024,Adult
670,Italy,36-45,2025-04-21,2025,Adult
671,Netherlands,26-35,2024-05-03,2024,Youth
672,Germany,56-65,2025-01-23,2025,Senior
673,Germany,36-45,2025-04-16,2025,Adult
674,Netherlands,26-35,2024-07-05,2024,Youth
675,Italy,36-45,2025-01-19,2025,Adult
676,Portugal,26-35,2025-04-26,2025,Youth
677,Portugal,36-45,2025-03-12,2025,Adult
678,Italy,46-55,2024-11-21,2024,Middle Aged
679,Portugal,26-35,2024-12-14,2024,Youth
680,Spain,56-65,2024-09-15,2024,Senior
681,Germany,16-25,2025-02-07,2025,Young Adult
682,Portugal,16-25,2025-03-10,2025,Young Adult
683,France,36-45,2024-05-27,2024,Adult
684,Netherlands,56-65,2025-04-06,2025,Senior
685,Spain,36-45,2025-04-14,2025,Adult
686,Netherlands,16-25,2025-04-11,2025,Young Adult
687,France,26-35,2025-05-09,2025,Youth
688,Italy,46-55,2025-04-02,2025,Middle Aged
689,Spain,56-65,2025-03-19,2025,Senior
690,Spain,46-55,2025-04-30,2025,Middle Aged
691,Italy,46-55,2025-04-04,2025,Middle Aged
692,France,56-65,2025-05-05,2025,Senior
693,Netherlands,26-35,2025-03-13,2025,Youth
694,Netherlands,46-55,2024-09-08,2024,Middle Aged
695,Spain,56-65,2025-02-17,2025,Senior
696,France,46-55,2025-03-18,2025,Middle Aged
697,Germany,56-65,2025-03-31,2025,Senior
698,Portugal,36-45,2025-04-05,2025,Adult
699,Netherlands,56-65,2025-02-25,2025,Senior
700,Portugal,16-25,2025-03-08,2025,Young Adult
701,Spain,26-35,2025-02-06,2025,Youth
702,Portugal,46-55,2025-06-08,2025,Middle Aged
703,Germany,16-25,2025-03-30,2025,Young Adult
704,Germany,16-25,2025-04-10,2025,Young Adult
705,Spain,26-35,2025-02-23,2025,Youth
706,France,36-45,2025-04-26,2025,Adult
707,France,46-55,2025-02-06,2025,Middle Aged
708,Netherlands,36-45,2024-12-11,2024,Adult
709,Germany,36-45,2025-03-26,2025,Adult
710,France,36-45,2025-02-05,2025,Adult
711,France,16-25,2025-05-04,2025,Young Adult
712,Germany,36-45,2024-05-26,2024,Adult
713,France,36-45,2024-05-27,2024,Adult
714,Portugal,46-55,2025-03-22,2025,Middle Aged
715,Germany,26-35,2024-12-17,2024,Youth
716,France,26-35,2024-07-17,2024,Youth
717,Spain,46-55,2024-11-03,2024,Middle Aged
718,Italy,16-25,2025-04-01,2025,Young Adult
719,Italy,26-35,2025-02-20,2025,Youth
720,Spain,46-55,2025-03-21,2025,Middle Aged
721,Netherlands,16-25,2025-02-27,2025,Young Adult
722,Italy,26-35,2024-05-07,2024,Youth
723,Italy,56-65,2024-02-08,2024,Senior
724,France,56-65,2024-12-03,2024,Senior
725,Spain,36-45,2025-04-14,2025,Adult
726,Germany,56-65,2025-04-03,2025,Senior
727,Portugal,26-35,2025-03-09,2025,Youth
728,Netherlands,56-65,2025-04-02,2025,Senior
729,Portugal,36-45,2025-04-24,2025,Adult
730,Spain,16-25,2025-02-16,2025,Young Adult
731,Portugal,36-45,2024-12-25,2024,Adult
732,Germany,16-25,2024-05-08,2024,Young Adult
733,Germany,26-35,2025-04-02,2025,Youth
734,Netherlands,46-55,2025-03-28,2025,Middle Aged
735,France,26-35,2025-04-02,2025,Youth
736,Germany,26-35,2025-02-19,2025,Youth
737,Italy,46-55,2024-09-23,2024,Middle Aged
738,Netherlands,26-35,2025-03-16,2025,Youth
739,Portugal,26-35,2025-02-09,2025,Youth
740,Spain,16-25,2025-03-09,2025,Young Adult
741,Portugal,16-25,2025-03-23,2025,Young Adult
742,Portugal,56-65,2024-05-30,2024,Senior
743,Netherlands,16-25,2025-05-04,2025,Young Adult
744,Italy,36-45,2025-02-18,2025,Adult
745,Italy,46-55,2025-04-10,2025,Middle Aged
746,Italy,36-45,2024-10-24,2024,Adult
747,Spain,36-45,2024-04-08,2024,Adult
748,Netherlands,46-55,2025-03-09,2025,Middle Aged
749,Spain,56-65,2025-03-28,2025,Senior
750,Spain,46-55,2025-04-10,2025,Middle Aged
751,France,56-65,2025-04-17,2025,Senior
752,Italy,56-65,2025-04-08,2025,Senior
753,Netherlands,36-45,2024-09-19,2024,Adult
754,Spain,26-35,2025-01-20,2025,Youth
755,France,26-35,2024-09-08,2024,Youth
756,France,56-65,2024-05-23,2024,Senior
757,Italy,36-45,2024-12-11,2024,Adult
758,Portugal,36-45,2025-03-15,2025,Adult
759,France,36-45,2025-02-09,2025,Adult
760,Portugal,56-65,2024-04-21,2024,Senior
761,Netherlands,36-45,2025-04-15,2025,Adult
762,Spain,36-45,2025-03-25,2025,Adult
763,Spain,26-35,2024-02-29,2024,Youth
764,France,26-35,2025-05-12,2025,Youth
765,Spain,56-65,2025-01-03,2025,Senior
766,Spain,56-65,2024-01-02,2024,Senior
767,Netherlands,36-45,2025-05-01,2025,Adult
768,France,36-45,2025-01-19,2025,Adult
769,Italy,46-55,2025-04-19,2025,Middle Aged
770,Portugal,36-45,2025-03-28,2025,Adult
771,Portugal,16-25,2025-02-21,2025,Young Adult
772,Spain,16-25,2025-01-29,2025,Young Adult
773,Spain,46-55,2025-04-06,2025,Middle Aged
774,Portugal,46-55,2025-05-21,2025,Middle Aged
775,Portugal,16-25,2024-10-30,2024,Young Adult
776,Portugal,56-65,2025-03-18,2025,Senior
777,Spain,36-45,2025-05-02,2025,Adult
778,Italy,56-65,2024-09-10,2024,Senior
779,Netherlands,36-45,2025-04-12,2025,Adult
780,Portugal,16-25,2025-03-28,2025,Young Adult
781,Netherlands,56-65,2024-05-19,2024,Senior
782,Italy,56-65,2025-03-28,2025,Senior
783,Italy,36-45,2025-03-03,2025,Adult
784,Netherlands,56-65,2024-02-06,2024,Senior
785,France,56-65,2025-03-18,2025,Senior
786,Spain,56-65,2024-06-08,2024,Senior
787,Italy,46-55,2025-02-19,2025,Middle Aged
788,Germany,16-25,2024-01-09,2024,Young Adult
789,Portugal,16-25,2024-08-20,2024,Young Adult
790,France,16-25,2025-04-26,2025,Young Adult
791,Portugal,16-25,2025-04-05,2025,Young Adult
792,Italy,16-25,2025-03-06,2025,Young Adult
793,Italy,36-45,2025-05-10,2025,Adult
794,Italy,56-65,2024-04-08,2024,Senior
795,Germany,36-45,2025-05-13,2025,Adult
796,Netherlands,16-25,2025-03-03,2025,Young Adult
797,Netherlands,46-55,2024-05-26,2024,Middle Aged
798,Portugal,46-55,2025-03-14,2025,Middle Aged
799,France,36-45,2024-10-30,2024,Adult
800,Netherlands,36-45,2025-05-02,2025,Adult
801,Netherlands,46-55,2025-01-27,2025,Middle Aged
802,Spain,36-45,2025-03-03,2025,Adult
803,Italy,36-45,2024-07-26,2024,Adult
804,Italy,26-35,2025-05-05,2025,Youth
805,Germany,26-35,2025-02-21,2025,Youth
806,Italy,26-35,2025-05-02,2025,Youth
807,Germany,16-25,2025-04-14,2025,Young Adult
808,Netherlands,26-35,2024-05-10,2024,Youth
809,France,36-45,2025-02-07,2025,Adult
810,Netherlands,26-35,2024-05-31,2024,Youth
811,France,26-35,2025-01-22,2025,Youth
812,Spain,56-65,2024-02-23,2024,Senior
813,Germany,26-35,2025-02-23,2025,Youth
814,Italy,46-55,2024-04-29,2024,Middle Aged
815,Spain,26-35,2024-06-09,2024,Youth
816,Netherlands,16-25,2025-02-04,2025,Young Adult
817,Netherlands,56-65,2025-02-11,2025,Senior
818,France,46-55,2025-03-05,2025,Middle Aged
819,Italy,46-55,2025-03-06,2025,Middle Aged
820,Spain,56-65,2025-01-29,2025,Senior
821,Italy,46-55,2024-04-25,2024,Middle Aged
822,Germany,56-65,2025-04-30,2025,Senior
823,Germany,46-55,2025-05-10,2025,Middle Aged
824,Italy,46-55,2024-03-15,2024,Middle Aged
825,Netherlands,26-35,2025-02-09,2025,Youth
826,Portugal,26-35,2025-05-07,2025,Youth
827,France,46-55,2025-04-21,2025,Middle Aged
828,France,16-25,2025-03-08,2025,Young Adult
829,Portugal,26-35,2025-04-15,2025,Youth
830,Italy,56-65,2025-02-26,2025,Senior
831,Germany,36-45,2025-04-21,2025,Adult
832,Italy,16-25,2025-03-04,2025,Young Adult
833,Portugal,56-65,2025-03-07,2025,Senior
834,Netherlands,26-35,2025-04-19,2025,Youth
835,Portugal,46-55,2025-04-26,2025,Middle Aged
836,Germany,56-65,2025-05-20,2025,Senior
837,Germany,46-55,2025-03-02,2025,Middle Aged
838,Spain,46-55,2025-03-27,2025,Middle Aged
839,Germany,36-45,2025-01-29,2025,Adult
840,Germany,36-45,2025-04-18,2025,Adult
841,Spain,56-65,2025-03-03,2025,Senior
842,Italy,46-55,2025-02-17,2025,Middle Aged
843,France,16-25,2025-03-24,2025,Young Adult
844,Netherlands,16-25,2024-04-22,2024,Young Adult
845,Germany,26-35,2025-02-23,2025,Youth
846,Portugal,46-55,2025-02-25,2025,Middle Aged
847,Spain,56-65,2024-04-13,2024,Senior
848,Netherlands,36-45,2024-12-05,2024,Adult
849,Italy,56-65,2025-05-25,2025,Senior
850,Netherlands,16-25,2024-09-10,2024,Young Adult
851,France,46-55,2025-03-21,2025,Middle Aged
852,Portugal,46-55,2025-03-24,2025,Middle Aged
853,Germany,26-35,2024-08-14,2024,Youth
854,Portugal,36-45,2025-02-24,2025,Adult
855,Spain,16-25,2025-03-12,2025,Young Adult
856,France,46-55,2024-04-21,2024,Middle Aged
857,Germany,36-45,2025-04-21,2025,Adult
858,Germany,16-25,2025-04-10,2025,Young Adult
859,France,56-65,2024-04-08,2024,Senior
860,Germany,26-35,2024-06-01,2024,Youth
861,Portugal,26-35,2025-02-19,2025,Youth
862,France,36-45,2024-12-14,2024,Adult
863,Germany,16-25,2025-03-07,2025,Young Adult
864,Netherlands,36-45,2025-03-27,2025,Adult
865,Netherlands,16-25,2025-02-05,2025,Young Adult
866,Spain,36-45,2025-01-18,2025,Adult
867,France,46-55,2025-03-27,2025,Middle Aged
868,Portugal,16-25,2024-12-31,2024,Young Adult
869,Netherlands,56-65,2025-03-09,2025,Senior
870,Italy,36-45,2024-12-03,2024,Adult
871,Netherlands,26-35,2025-04-08,2025,Youth
872,Netherlands,26-35,2025-02-07,2025,Youth
873,France,16-25,2025-04-01,2025,Young Adult
874,Spain,16-25,2024-07-12,2024,Young Adult
875,Italy,36-45,2024-11-05,2024,Adult
876,Italy,46-55,2025-03-10,2025,Middle Aged
877,France,26-35,2025-05-13,2025,Youth
878,Germany,26-35,2025-03-29,2025,Youth
879,Netherlands,46-55,2025-05-21,2025,Middle Aged
880,Portugal,16-25,2025-01-07,2025,Young Adult
881,Portugal,36-45,2025-03-03,2025,Adult
882,Spain,56-65,2024-06-11,2024,Senior
883,Italy,56-65,2025-03-29,2025,Senior
884,Spain,26-35,2025-04-13,2025,Youth
885,Spain,56-65,2025-04-10,2025,Senior
886,Italy,36-45,2024-07-26,2024,Adult
887,Italy,16-25,2025-03-20,2025,Young Adult
888,Spain,16-25,2024-06-17,2024,Young Adult
889,Germany,26-35,2024-06-09,2024,Youth
890,Italy,16-25,2024-03-08,2024,Young Adult
891,Portugal,46-55,2025-03-28,2025,Middle Aged
892,Germany,46-55,2025-03-16,2025,Middle Aged
893,Netherlands,46-55,2024-10-15,2024,Middle Aged
894,Netherlands,36-45,2025-02-01,2025,Adult
895,France,26-35,2025-04-28,2025,Youth
896,Portugal,46-55,2025-04-10,2025,Middle Aged
897,France,56-65,2025-03-18,2025,Senior
898,Italy,36-45,2025-02-28,2025,Adult
899,Germany,26-35,2024-10-03,2024,Youth
900,Germany,36-45,2025-03-04,2025,Adult
901,Spain,26-35,2024-10-30,2024,Youth
902,Italy,16-25,2025-02-07,2025,Young Adult
903,Spain,16-25,2025-04-04,2025,Young Adult
904,Germany,26-35,2025-01-18,2025,Youth
905,Spain,36-45,2025-01-26,2025,Adult
906,Netherlands,46-55,2025-05-03,2025,Middle Aged
907,Spain,46-55,2025-03-11,2025,Middle Aged
908,Germany,16-25,2025-02-13,2025,Young Adult
909,France,16-25,2024-05-14,2024,Young Adult
910,Portugal,46-55,2024-07-13,2024,Middle Aged
911,Spain,36-45,2025-02-04,2025,Adult
912,Germany,56-65,2025-02-24,2025,Senior
913,Portugal,26-35,2025-01-27,2025,Youth
914,Spain,26-35,2025-03-29,2025,Youth
915,Spain,56-65,2025-03-18,2025,Senior
916,Spain,36-45,2025-04-25,2025,Adult
917,Germany,26-35,2024-05-07,2024,Youth
918,France,16-25,2024-02-02,2024,Young Adult
919,Spain,36-45,2024-06-24,2024,Adult
920,Spain,16-25,2025-02-22,2025,Young Adult
921,Italy,46-55,2025-05-03,2025,Middle Aged
922,Spain,16-25,2025-04-25,2025,Young Adult
923,Italy,46-55,2025-03-18,2025,Middle Aged
924,France,56-65,2025-01-05,2025,Senior
925,France,16-25,2025-01-09,2025,Young Adult
926,France,56-65,2024-01-22,2024,Senior
927,Portugal,56-65,2024-08-25,2024,Senior
928,Netherlands,36-45,2025-03-24,2025,Adult
929,Netherlands,26-35,2025-01-11,2025,Youth
930,Netherlands,46-55,2025-02-15,2025,Middle Aged
931,France,46-55,2024-06-06,2024,Middle Aged
932,France,26-35,2025-03-12,2025,Youth
933,Italy,36-45,2024-02-07,2024,Adult
934,Portugal,26-35,2024-08-17,2024,Youth
935,Italy,46-55,2025-01-14,2025,Middle Aged
936,Netherlands,26-35,2025-02-12,2025,Youth
937,France,46-55,2024-12-30,2024,Middle Aged
938,France,26-35,2024-02-20,2024,Youth
939,Netherlands,56-65,2025-03-13,2025,Senior
940,Italy,46-55,2024-09-20,2024,Middle Aged
941,Italy,56-65,2024-10-09,2024,Senior
942,Italy,36-45,2024-01-27,2024,Adult
943,Italy,56-65,2025-03-02,2025,Senior
944,Spain,16-25,2024-08-13,2024,Young Adult
945,Germany,16-25,2024-10-03,2024,Young Adult
946,France,16-25,2025-04-03,2025,Young Adult
947,Netherlands,16-25,2024-10-12,2024,Young Adult
948,Spain,26-35,2025-01-25,2025,Youth
949,Spain,56-65,2024-04-06,2024,Senior
950,Italy,26-35,2024-10-10,2024,Youth
951,Portugal,26-35,2025-02-19,2025,Youth
952,Italy,16-25,2025-03-14,2025,Young Adult
953,France,16-25,2025-03-02,2025,Young Adult
954,Portugal,26-35,2025-02-19,2025,Youth
955,Portugal,26-35,2025-04-14,2025,Youth
956,Portugal,46-55,2025-04-02,2025,Middle Aged
957,France,16-25,2025-01-18,2025,Young Adult
958,Germany,56-65,2025-02-23,2025,Senior
959,Spain,26-35,2025-04-02,2025,Youth
960,Germany,56-65,2025-01-13,2025,Senior
